clipNone_loss_lr0.4.csv
0.6936233043670654
0.6937827467918396
0.6936001777648926
0.6936854124069214
0.6935690641403198
0.6933891177177429
0.6933838129043579
0.692767322063446
0.6907497644424438
0.6851263046264648
0.6762014627456665
0.671194851398468
0.6700211763381958
0.6860686540603638
0.6669199466705322
0.6549296975135803
0.6302367448806763
0.6241332292556763
0.591387152671814
0.6486141681671143
0.6886552572250366
0.6779334545135498
0.6651073694229126
0.6680203080177307
0.6634694337844849
0.6706373691558838
0.6603206396102905
0.6711194515228271
0.6804667711257935
0.6250097155570984
0.6311774253845215
0.5901368260383606
0.45337164402008057
0.36651408672332764
0.30542147159576416
0.2760278582572937
0.2453823834657669
0.2215568721294403
0.19649864733219147
0.18150773644447327
