clip0.5_loss_lr0.8.csv
0.6942036151885986
0.693863034248352
0.6940314173698425
0.6940197944641113
0.6938619017601013
0.6939141154289246
0.6938355565071106
0.6935447454452515
0.6917517781257629
0.6822636127471924
0.6719360947608948
0.6543228030204773
0.6310465335845947
0.5873638987541199
0.5236834287643433
0.37289339303970337
0.29350125789642334
0.2500303387641907
0.21889033913612366
0.18835781514644623
0.16473175585269928
0.1461034119129181
0.13071925938129425
0.11880002170801163
0.10506206005811691
0.09816611558198929
0.08586540818214417
0.08117019385099411
0.0736735463142395
0.06924884766340256
0.06678580492734909
0.06053007394075394
0.06012396886944771
0.05491212010383606
0.05113403499126434
