smoothness,grad_norm
9741.575,188.34937
4141.995,155.09132
2910.6174,0.0
305.4358,7.610702
4112.2124,156.06404
0.0,0.0
2694.0571,24.105982
167.47601,12.406247
1353.1488,18.200748
0.0,0.0
0.0,0.0
0.0,0.0
2989.8374,2.3111646
238.7442,14.979765
2689.976,8.244826
294.67096,0.0
2167.6357,126.56155
0.0,0.0
2959.5771,80.91423
1029.7639,0.0
2297.3486,15.829063
5.72218,0.070819296
7.876172,0.0
1723.406,3.5082843
4597.392,178.04529
60.502186,6.834203
113.03932,5.4912543
245.21951,15.417633
64.44526,3.7375302
229.65057,10.684621
2503.8882,17.741985
735.8808,106.43549
3346.0334,126.83792
0.0,0.0
0.0,0.0
1814.314,0.0
1231.2339,30.986015
1271.6442,15.37977
21937.586,292.50082
1804.1417,45.72642
19333.818,14.276031
12720.766,281.16687
1.3719572,0.039379776
0.0,0.0
1249.7623,2.3210742
168.96689,5.7821603
2727.346,134.99312
2936.0469,137.10442
26107.248,560.1396
1291.0939,8.389713
2216.5884,45.95096
5503.6353,0.27770606
7074.154,186.7226
3538.1611,28.586687
1714.986,67.35236
1559.46,12.464977
5978.9014,92.11145
11233.523,63.153736
270.69534,1.3687161
750.5747,21.73724
0.0,0.0
19.675907,0.6529547
0.0,0.0
97.76784,6.7804976
1795.9307,23.249123
2007.655,78.18212
0.0,0.0
0.0,0.0
754.3793,0.0
2886.753,94.49017
2111.7136,8.154061
3099.8044,61.852757
2958.273,10.091216
2470.7632,51.205162
8925.881,31.825125
28272.98,101.96674
1262.5258,56.607033
3328.2166,81.25128
985.725,15.454086
89.570114,1.7101966
147.00278,0.0
4756.301,6.7228007
767.92584,54.14547
106.74963,5.3522573
204.85666,20.607378
450.0902,22.287853
48.73466,4.508221
129.07555,5.852559
8407.962,48.07427
10022.3125,242.89499
1515.9087,65.452965
4800.2754,61.81499
1948.503,79.93284
85.956856,6.5384374
35.501114,3.5762932
62.205532,3.331437
62.243843,6.143226
198.15457,7.9967604
1675.3075,24.257746
2185.5596,152.89435
29.857233,2.7208233
77.63463,5.685287
93.69242,8.117442
84.18174,5.5627494
38.57279,4.204854
99.08771,5.765094
81.74261,14.435202
7789.217,14.615184
444.34018,0.0
71.49366,6.0745707
55.54276,4.039779
104.749504,7.719519
90.99496,4.294042
2526.806,60.602905
179.72249,11.307592
98.57611,8.671554
22.52981,2.989206
34.698,2.7041879
166.7872,11.345291
561.7026,10.432022
13791.228,189.24628
43.992798,2.0612795
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
18296.086,18.159763
27848.484,648.9812
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1498.5944,36.984768
265.23288,12.611848
180.10371,8.386768
160.67398,12.833869
220.0117,11.256732
224.17096,7.18908
16650.635,302.04788
491.1396,13.033282
16055.614,33.33743
51889.52,1084.1488
216.37715,14.291299
73.13918,4.2665544
1598.9574,16.471096
20026.48,267.64444
308.67804,0.0
34974.375,410.17697
2161.4412,121.90719
4.8919477,0.08311818
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
14032.357,33.28846
15832.927,316.0895
4651.8604,0.0
196.58998,11.399751
58.599636,5.4136233
79.09775,5.1074696
121.82252,7.9899983
211.99637,4.838814
14.517951,0.11530951
0.0,0.0
29.707535,0.8009711
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10075.076,0.0
7017.77,258.40402
0.0,0.0
173121.02,1398.4218
35137.47,299.85095
23437.287,109.92925
29449.906,64.33491
228.40448,17.36131
166.5999,8.561053
2395.8052,11.061037
1813.9562,0.024396466
5412.9375,119.1172
0.0,0.0
5185.3257,1.1094396
36500.152,17.655344
4104.328,0.20067728
591.0551,14.976158
1211.2842,27.26601
293.96558,17.98556
