smoothness,grad_norm
3.9144254,0.35746783
3.3079488,0.17227155
2.7322793,0.09984875
2.4488251,0.1140682
2.637617,0.08140122
3.0781708,0.100927114
2.8601005,0.09880798
2.5966856,0.13454755
2.731577,0.09182194
2.9067352,0.13177909
2.3310525,0.14101765
2.8060834,0.12062813
2.888563,0.11682961
2.758098,0.14909688
2.3689866,0.14525437
2.5039868,0.14309272
2.8263905,0.16049722
5.122727,0.21843864
2.217611,0.24831305
6.297182,0.27230504
9.639771,0.5534078
5.85458,0.52262384
9.397365,0.81973773
2.1049204,0.32788172
3.8662682,0.25451043
4.874946,0.33664867
4.8314066,0.2592547
12.141754,0.46899983
13.991862,1.4178591
2.465071,0.06994462
2.5871153,0.06450841
2.6648679,0.06493669
2.040567,0.05670945
2.388979,0.064843774
3.4491704,0.0730519
3.1991704,0.10145066
3.5756798,0.18491866
4.5187287,0.32103005
2.812395,0.45716417
4.8933325,0.27645952
11.154818,0.51327384
18.403788,0.8375798
23.855555,4.167776
6.555642,0.23717922
3.2385044,0.5073423
6.73813,0.41797724
10.288974,0.70210415
2.9046369,0.6866805
5.8553863,0.37760952
13.710004,0.54037535
20.893715,3.243583
5.1050367,0.44700003
4.451997,0.6495581
8.223025,0.7522412
17.523327,0.5020317
29.804592,5.450338
3.7297359,0.76755667
5.063034,0.4723266
15.774136,0.6121232
27.985495,5.004303
3.363131,0.75045127
3.0669982,0.43473348
3.184013,0.32550868
3.8072588,0.32166857
22.544367,0.39818338
30.372334,5.2195973
5.9297256,1.2301484
8.470058,0.63286453
11.632501,0.7610396
25.452984,4.248536
3.989531,0.89145833
9.162429,0.6675259
8.262513,0.7920963
19.80101,2.9338408
4.0509663,0.92235017
8.426598,0.7124418
8.783072,0.7616469
17.019217,2.3455977
3.9996188,0.82030696
7.3785424,0.6582486
3.461666,0.6138667
5.6043587,0.32461977
12.438054,0.8186468
8.325986,1.3732103
18.339025,2.6123614
3.9189496,0.9826571
3.3583522,0.46489185
6.4154086,0.31880757
9.674579,0.78649896
15.284005,0.8670363
26.270708,4.4806895
7.983044,1.2443522
14.196571,1.8914504
7.184601,1.189659
12.5484085,1.5431718
4.567607,0.8770034
4.3326445,0.47001696
7.938849,0.64973354
