smoothness,grad_norm
2.8264802,0.23112899
2.982943,0.13529816
2.787579,0.11297378
3.0404294,0.112753
2.6783888,0.11965297
2.7457843,0.119503126
3.10268,0.11235065
2.652547,0.17996213
3.157716,0.16384807
3.5416143,0.1662497
2.545492,0.12215594
2.7930229,0.14072125
2.7987397,0.13718164
2.8186672,0.16618755
6.047233,0.18096566
6.592372,0.26397353
12.860971,0.38097948
4.750742,0.45223054
11.277393,0.34163874
4.94647,0.4738236
8.052025,0.32141143
10.9893465,0.78905416
3.5654652,0.33484924
2.3749344,0.15907837
2.77529,0.20025809
3.4687097,0.32187906
5.334507,0.37266436
16.595657,0.68428767
12.506332,1.1493142
7.315291,2.7885523
2.216345,0.15304673
2.8915172,0.18868417
3.3357375,0.19273756
3.608324,0.18205571
3.3700612,0.25104666
3.2142458,0.18136683
8.078833,0.40364423
11.9141445,0.59095347
4.3224764,0.4589485
7.283491,0.41364297
11.396269,0.48069528
5.188897,0.7090964
11.141425,0.55743456
8.385869,0.7826161
8.203239,2.1989455
1.9990654,0.04371193
1.3183022,0.052444983
1.8910106,0.045356058
1.5425311,0.040761698
2.1307454,0.040903684
1.77411,0.04117051
2.4272282,0.02706897
1.6786262,0.03967906
2.1888087,0.03809569
2.0202215,0.031120567
2.156112,0.021235218
1.4229424,0.0301365
1.5767133,0.041455075
1.9498774,0.027449194
1.6603693,0.033548698
1.4244826,0.028849922
2.389384,0.034885023
2.1268837,0.042734362
1.294341,0.029138722
1.7996817,0.040465362
1.7804673,0.03582965
3.2253246,0.039597876
3.358344,0.035814524
4.678667,0.07259375
1.4876208,0.04096578
2.6300886,0.04576804
2.468381,0.043627232
2.6312826,0.042769756
2.3745952,0.04125852
2.3203046,0.042510968
1.9892343,0.04719264
2.0027306,0.054187752
3.2710335,0.058128305
2.9892836,0.051056296
3.0869768,0.05072299
2.2696822,0.079705425
2.2595222,0.050459392
3.592274,0.06819078
1.9709649,0.0632823
3.959204,0.07027232
3.4349127,0.09128768
1.9783859,0.061335277
4.1706805,0.07701775
2.012801,0.10059295
3.9261258,0.085604295
3.441169,0.0785865
5.1438117,0.0974348
4.7503347,0.108482815
5.312102,0.16115144
5.564111,0.13261671
6.536615,0.21676916
2.4190001,0.16684562
2.5660021,0.14446072
